order_id,airline_code,airline_name,region,account_tier,part_id,part_type,aircraft_model,capability_area,repair_center_id,repair_center_location,order_created_date,received_date,completed_date,status,priority,warranty_flag,quoted_repair_days,actual_repair_days,repair_cost_usd,sla_met
RO00888,AC,Air Canada,North America,Strategic,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-04-13,2025-04-17,2025-04-30,Completed,Standard,N,11,13.0,22795.7,Y
RO00889,WN,Southwest Airlines,North America,Core,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-05-23,2025-05-26,2025-06-10,Completed,Standard,N,11,15.0,27815.62,N
RO00890,AC,Air Canada,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-01-02,2025-01-04,2025-01-10,Completed,Standard,N,5,6.0,9624.01,Y
RO00891,B6,JetBlue,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-07-23,2025-07-26,2025-07-31,Completed,Standard,N,5,5.0,9186.43,Y
RO00892,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-12-22,2025-12-24,2025-12-28,Completed,Standard,N,4,4.0,8446.79,Y
RO00893,AA,American Airlines,North America,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-05-04,2025-05-07,2025-05-11,Completed,AOG,N,6,4.0,22420.3,Y
RO00894,BA,British Airways,Europe,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC02,"Phoenix, AZ",2025-05-10,2025-05-15,2025-05-23,Completed,AOG,N,12,8.0,40106.56,Y
RO00895,DL,Delta Air Lines,North America,Core,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-12-12,2025-12-17,2025-12-25,Completed,Urgent,Y,11,8.0,6160.25,Y
RO00896,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-06-08,2025-06-10,2025-06-16,Completed,Urgent,N,5,6.0,10733.49,Y
RO00897,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-08-21,2025-08-24,2025-08-30,Completed,Standard,N,4,6.0,6429.45,Y
RO00898,DL,Delta Air Lines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-05-08,2025-05-11,2025-05-21,Completed,Standard,N,7,10.0,16439.79,N
RO00899,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-08-27,2025-09-01,2025-09-09,Completed,Standard,N,5,8.0,9665.53,N
RO00900,QF,Qantas,Oceania,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-09-07,2025-09-08,2025-09-15,Completed,AOG,N,7,7.0,20055.67,Y
RO00901,AF,Air France,Europe,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-05-02,2025-05-07,2025-05-15,Completed,Standard,N,12,8.0,28006.28,Y
RO00902,AF,Air France,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-10-09,2025-10-12,2025-10-15,Completed,Urgent,N,4,3.0,8432.59,Y
RO00903,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-11-29,2025-12-02,2025-12-10,Completed,Urgent,N,6,8.0,13127.64,N
RO00904,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-10-29,2025-10-31,2025-11-08,Completed,Standard,Y,5,8.0,2050.53,N
RO00905,EK,Emirates,Middle East,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-06-08,2025-06-12,2025-06-17,Completed,Standard,N,4,5.0,6479.76,Y
RO00906,SQ,Singapore Airlines,Asia,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-05-26,2025-05-28,2025-06-01,Completed,Standard,N,4,4.0,8231.52,Y
RO00907,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-11-17,2025-11-22,2025-11-27,Completed,AOG,N,4,5.0,10376.21,Y
RO00908,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC05,"Cincinnati, OH",2025-01-08,2025-01-10,2025-01-19,Completed,Standard,Y,8,9.0,4005.1,Y
RO00909,DL,Delta Air Lines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-02-28,2025-03-03,2025-03-24,Completed,Standard,N,12,21.0,31564.56,N
RO00910,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-11-24,2025-11-29,2025-12-04,Completed,Standard,N,5,5.0,8179.27,Y
RO00911,AS,Alaska Airlines,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-06-26,2025-06-29,2025-07-12,Completed,Standard,N,13,13.0,29432.54,Y
RO00912,WN,Southwest Airlines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-03-26,2025-03-28,2025-04-08,Completed,Urgent,N,12,11.0,33776.18,Y
RO00913,AA,American Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-01-15,2025-01-17,2025-01-21,Completed,Standard,N,4,4.0,6967.18,Y
RO00914,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-09-08,2025-09-11,2025-09-17,Completed,Standard,Y,4,6.0,1240.87,Y
RO00915,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-11-13,2025-11-17,2025-11-21,Completed,Urgent,N,4,4.0,8968.13,Y
RO00916,AC,Air Canada,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-11-15,2025-11-18,2025-11-25,Completed,Standard,N,4,7.0,6634.52,N
RO00917,DL,Delta Air Lines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-03-02,2025-03-07,2025-03-11,Completed,Standard,N,4,4.0,6640.6,Y
RO00918,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-05-02,2025-05-03,2025-05-07,Completed,Standard,N,5,4.0,8700.5,Y
RO00919,B6,JetBlue,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC03,"Miami, FL",2025-06-24,2025-06-29,2025-07-22,Completed,Standard,Y,13,23.0,7569.15,N
RO00920,LH,Lufthansa,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-04-20,2025-04-23,2025-05-01,Completed,Standard,Y,7,8.0,2854.96,Y
RO00921,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-05-08,2025-05-12,2025-05-16,Completed,Urgent,N,4,4.0,8576.77,Y
RO00922,DL,Delta Air Lines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-01-16,2025-01-19,2025-01-27,Completed,Urgent,N,7,8.0,18931.59,Y
RO00923,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-01-27,2025-01-28,2025-02-05,Completed,Standard,N,5,8.0,9502.57,N
RO00924,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-06-30,2025-07-02,2025-07-07,Completed,Urgent,Y,6,5.0,2662.75,Y
RO00925,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-09-05,2025-09-10,2025-09-14,Completed,Standard,N,4,4.0,6091.56,Y
RO00926,AA,American Airlines,North America,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC01,"Dallas, TX",2025-02-02,2025-02-04,2025-02-18,Completed,Standard,Y,13,14.0,6408.0,Y
RO00927,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-02-01,2025-02-03,2025-02-08,Completed,Standard,N,4,5.0,6457.1,Y
RO00928,B6,JetBlue,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-10-20,2025-10-25,2025-11-05,Completed,Standard,N,8,11.0,16632.8,N
RO00929,SQ,Singapore Airlines,Asia,Growth,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-08-17,2025-08-22,2025-09-08,Completed,Standard,N,8,17.0,18261.61,N
RO00930,LH,Lufthansa,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-09-29,2025-10-01,2025-10-04,Completed,AOG,N,6,3.0,23612.56,Y
RO00931,WN,Southwest Airlines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-10-18,2025-10-20,2025-10-31,Completed,Standard,Y,8,11.0,3695.66,N
RO00932,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-10-26,2025-10-31,2025-11-04,Completed,Urgent,N,4,4.0,8573.94,Y
RO00933,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-06-24,2025-06-25,2025-06-30,Completed,AOG,N,4,5.0,8469.84,Y
RO00934,LH,Lufthansa,Europe,Core,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-01-26,2025-01-29,2025-02-10,Completed,Standard,N,8,12.0,19231.92,N
RO00935,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-09-17,2025-09-22,2025-09-26,Completed,AOG,N,4,4.0,8960.63,Y
RO00936,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-01-15,2025-01-20,2025-01-29,Completed,Standard,Y,6,9.0,2482.8,N
RO00937,EK,Emirates,Middle East,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC05,"Cincinnati, OH",2025-02-18,2025-02-23,2025-02-27,Completed,AOG,N,6,4.0,27591.85,Y
RO00938,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-09-29,2025-10-02,2025-10-08,Completed,Standard,N,4,6.0,6781.4,Y
RO00939,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-04-27,2025-05-02,2025-05-09,Completed,Standard,N,6,7.0,13332.05,Y
RO00940,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-12-17,2025-12-22,2025-12-27,Completed,Standard,Y,6,5.0,3343.99,Y
RO00941,EK,Emirates,Middle East,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-09-13,2025-09-17,2025-09-22,Completed,Standard,N,4,5.0,7210.7,Y
RO00942,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-01-29,2025-01-31,2025-02-04,Completed,AOG,N,6,4.0,17729.23,Y
RO00943,BA,British Airways,Europe,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-11-20,2025-11-25,2025-12-01,Completed,Standard,N,6,6.0,19222.54,Y
RO00944,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-03-20,2025-03-21,2025-03-27,Completed,Standard,N,4,6.0,6624.06,Y
RO00945,AF,Air France,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-03-04,2025-03-06,2025-03-15,Completed,Standard,N,7,9.0,15206.46,Y
RO00946,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-03-09,2025-03-13,2025-03-22,Completed,Standard,N,4,9.0,7282.73,N
RO00947,EK,Emirates,Middle East,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-03-30,2025-04-02,2025-04-15,Completed,Standard,N,13,13.0,28512.96,Y
RO00948,AF,Air France,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-06-08,2025-06-13,2025-06-18,Completed,Standard,N,4,5.0,7095.89,Y
RO00949,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-01-11,2025-01-14,2025-01-18,Completed,Standard,N,5,4.0,9814.26,Y
RO00950,QF,Qantas,Oceania,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-03-30,2025-03-31,2025-04-04,Completed,AOG,N,6,4.0,23209.9,Y
RO00951,UA,United Airlines,North America,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-04-01,2025-04-06,2025-04-19,Completed,Standard,N,13,13.0,32889.81,Y
RO00952,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-01-07,2025-01-11,2025-01-15,Completed,AOG,N,4,4.0,8945.59,Y
RO00953,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-07-26,2025-07-31,2025-08-05,Completed,Standard,N,4,5.0,7022.7,Y
RO00954,AC,Air Canada,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC05,"Cincinnati, OH",2025-06-24,2025-06-25,2025-07-03,Completed,Urgent,N,8,8.0,24015.6,Y
RO00955,LH,Lufthansa,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-02-20,2025-02-25,2025-03-01,Completed,Standard,N,4,4.0,8228.06,Y
RO00956,SQ,Singapore Airlines,Asia,Growth,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-07-03,2025-07-06,2025-07-16,Completed,Standard,Y,8,10.0,3357.65,Y
RO00957,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-01-10,2025-01-12,2025-01-16,Completed,AOG,N,4,4.0,8720.41,Y
RO00958,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-03-15,2025-03-18,2025-03-24,Completed,Urgent,N,5,6.0,10177.16,Y
RO00959,AF,Air France,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-03-12,2025-03-17,2025-03-23,Completed,Urgent,N,6,6.0,14704.55,Y
RO00960,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-10-29,2025-11-03,2025-11-11,Completed,Urgent,N,6,8.0,16917.29,N
RO00961,LH,Lufthansa,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-02-27,2025-03-01,2025-03-08,Completed,Standard,N,6,7.0,18594.1,Y
RO00962,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-10-01,2025-10-04,2025-10-08,Completed,Standard,N,4,4.0,6867.65,Y
RO00963,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-01-25,2025-01-26,2025-01-30,Completed,Standard,N,6,4.0,17362.87,Y
RO00964,SQ,Singapore Airlines,Asia,Growth,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-10-16,2025-10-20,2025-10-29,Completed,Standard,N,6,9.0,12276.36,N
RO00965,NH,ANA,Asia,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-07-12,2025-07-16,2025-07-24,Completed,Urgent,N,12,8.0,34317.57,Y
RO00966,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-12-25,2025-12-29,,In Progress,Standard,N,5,,9911.13,
RO00967,B6,JetBlue,North America,Strategic,ENG410,Engine Control,B737,Engine Systems,RC02,"Phoenix, AZ",2025-03-30,2025-04-03,2025-04-14,Completed,Standard,N,11,11.0,23601.82,Y
RO00968,SQ,Singapore Airlines,Asia,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-11-29,2025-12-02,2025-12-07,Completed,Standard,Y,4,5.0,1303.31,Y
RO00969,QF,Qantas,Oceania,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-04-17,2025-04-18,2025-04-30,Completed,Standard,Y,8,12.0,3830.73,N
RO00970,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-04-12,2025-04-15,2025-04-19,Completed,Standard,N,4,4.0,6727.48,Y
RO00971,LH,Lufthansa,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-10-26,2025-10-28,2025-11-05,Completed,Standard,N,7,8.0,14977.84,Y
RO00972,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-11-23,2025-11-24,2025-11-28,Completed,Standard,N,6,4.0,17580.82,Y
RO00973,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-03-24,2025-03-28,2025-04-02,Completed,Standard,N,4,5.0,6999.03,Y
RO00974,AF,Air France,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-09-07,2025-09-10,2025-09-13,Completed,Standard,Y,4,3.0,1357.28,Y
RO00975,BA,British Airways,Europe,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-03-29,2025-03-30,2025-04-07,Completed,Standard,N,6,8.0,16031.47,Y
RO00976,B6,JetBlue,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-05-06,2025-05-08,2025-05-15,Completed,Standard,N,5,7.0,8903.14,Y
RO00977,EK,Emirates,Middle East,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-01-11,2025-01-13,2025-01-18,Completed,Standard,N,4,5.0,7046.1,Y
RO00978,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-04-14,2025-04-18,2025-04-23,Completed,Standard,Y,4,5.0,1271.28,Y
RO00979,B6,JetBlue,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-04-17,2025-04-19,2025-04-24,Completed,Standard,N,4,5.0,6062.69,Y
RO00980,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-05-14,2025-05-15,2025-05-18,Completed,Urgent,N,4,3.0,8362.24,Y
RO00981,B6,JetBlue,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-11-24,2025-11-29,2025-12-06,Completed,Standard,N,4,7.0,6521.57,N
RO00982,AC,Air Canada,North America,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-12-18,2025-12-19,2025-12-22,Completed,Urgent,Y,4,3.0,1648.3,Y
RO00983,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-11-24,2025-11-28,2025-12-05,Completed,Standard,N,6,7.0,12770.35,Y
RO00984,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-08-05,2025-08-10,2025-08-22,Completed,Urgent,N,6,12.0,22883.15,N
RO00985,AF,Air France,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-02-09,2025-02-13,2025-02-17,Completed,Standard,N,6,4.0,18737.83,Y
RO00986,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-04-28,2025-05-01,2025-05-06,Completed,Standard,N,5,5.0,8990.02,Y
RO00987,UA,United Airlines,North America,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-09-28,2025-10-03,2025-10-09,Completed,Standard,N,6,6.0,15921.96,Y
RO00988,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-01-11,2025-01-15,2025-01-18,Completed,AOG,N,4,3.0,8690.05,Y
RO00989,AF,Air France,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-12-03,2025-12-05,2025-12-09,Completed,Standard,N,4,4.0,8559.07,Y
RO00990,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-10-30,2025-10-31,2025-11-10,Completed,Standard,Y,11,10.0,5341.14,Y
RO00991,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-06-10,2025-06-14,2025-06-21,Completed,Urgent,N,7,7.0,16778.2,Y
RO00992,B6,JetBlue,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC02,"Phoenix, AZ",2025-09-16,2025-09-18,2025-09-28,Completed,Urgent,N,12,10.0,31954.64,Y
RO00993,EK,Emirates,Middle East,Strategic,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-01-27,2025-01-29,2025-02-11,Completed,Standard,N,8,13.0,16875.98,N
RO00994,SQ,Singapore Airlines,Asia,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-08-08,2025-08-12,2025-08-20,Completed,Standard,N,6,8.0,11095.55,Y
RO00995,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-07-26,2025-07-30,2025-08-06,Completed,Standard,N,4,7.0,7515.36,N
RO00996,WN,Southwest Airlines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-07-23,2025-07-27,2025-08-01,Completed,Urgent,N,6,5.0,21919.12,Y
RO00997,BA,British Airways,Europe,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-01-02,2025-01-07,2025-01-20,Completed,Standard,N,12,13.0,32887.86,Y
RO00998,B6,JetBlue,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-11-23,2025-11-28,2025-12-07,Completed,Standard,Y,6,9.0,4067.25,N
RO00999,DL,Delta Air Lines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC03,"Miami, FL",2025-08-29,2025-09-02,2025-09-05,Completed,AOG,N,4,3.0,11178.21,Y
RO01000,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-04-26,2025-05-01,2025-05-07,Completed,Standard,Y,5,6.0,1752.95,Y
RO01001,DL,Delta Air Lines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-02-12,2025-02-15,2025-02-27,Completed,Standard,N,12,12.0,31659.68,Y
RO01002,EK,Emirates,Middle East,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-02-11,2025-02-15,2025-02-22,Completed,Standard,N,5,7.0,9332.81,Y
RO01003,BA,British Airways,Europe,Growth,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-11-27,2025-11-29,2025-12-11,Completed,Urgent,Y,11,12.0,6254.13,Y
RO01004,SQ,Singapore Airlines,Asia,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-04-15,2025-04-19,2025-04-24,Completed,Standard,Y,4,5.0,1215.15,Y
RO01005,LH,Lufthansa,Europe,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-09-16,2025-09-17,2025-09-26,Completed,Urgent,N,12,9.0,30035.29,Y
RO01006,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-03-13,2025-03-17,2025-03-24,Completed,Standard,N,5,7.0,10459.73,Y
RO01007,AA,American Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-10-11,2025-10-12,2025-10-17,Completed,Standard,N,4,5.0,7416.09,Y
RO01008,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-05-26,2025-05-27,2025-06-03,Completed,Urgent,N,6,7.0,23644.17,Y
RO01009,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-03-26,2025-03-28,2025-04-02,Completed,Standard,N,4,5.0,7049.31,Y
RO01010,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-06-27,2025-06-29,2025-07-03,Completed,Urgent,N,4,4.0,7458.95,Y
